event_name,event_date,event_location,weight_class,title_bout,fighter_a,fighter_b,winner,method,round,time,a_kd,b_kd,a_sig_str_lnd,b_sig_str_lnd,a_sig_str_att,b_sig_str_att,a_total_str_lnd,b_total_str_lnd,a_total_str_att,b_total_str_att,a_td_lnd,b_td_lnd,a_td_att,b_td_att,a_sub_att,b_sub_att,a_rev,b_rev,a_ctrl_sec,b_ctrl_sec,fight_url,a_age,b_age,a_height_cm,b_height_cm,a_reach_cm,b_reach_cm,a_stance,b_stance
UFC 2018-11-24,2018-11-24,"Beijing, China",Women's Flyweight,0,Wu Yanan,Lauren Mueller,a,,3,,0,0,22,58,51,157,0,0,0,0,1,2,2,2,0,0,0,0,0,0,,22,27,172.72,165.1,167.64,170.18,Orthodox,Orthodox
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Middleweight,0,Darren Stewart,Edmen Shahbazyan,b,S-DEC,3,5:00,0,0,22,0,50,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,,27,21,182.88,187.96,187.96,188.0,Orthodox,Orthodox
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Welterweight,0,Rafael Dos Anjos,Kamaru Usman,b,U-DEC,5,5:00,0,0,47,50,105,95,0,0,0,0,2,4,6,10,1,0,0,0,0,0,,34,31,172.72,182.88,177.8,193.04,Southpaw,Switch
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Heavyweight,1,Juan Espino,Justin Frazier,a,SUB,1,3:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,38,29,193.04,182.88,208.28,190.5,Orthodox,Southpaw
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Women's Featherweight,1,Pannie Kianzad,Macy Chiasson,b,SUB,2,2:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26,27,170.18,180.34,172.72,182.88,Orthodox,Orthodox
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Bantamweight,0,Pedro Munhoz,Bryan Caraway,a,KO/TKO,1,2:39,0,0,44,32,90,99,0,0,0,0,1,2,2,6,1,1,0,0,0,0,,32,34,167.64,172.72,165.1,172.72,Orthodox,Orthodox
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Women's Flyweight,0,Ji Yeon Kim,Antonina Shevchenko,b,U-DEC,3,5:00,0,0,67,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,34,170.18,172.72,182.88,170.18,Orthodox,Southpaw
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Welterweight,0,Tim Means,Ricky Rainey,a,KO/TKO,1,1:18,0,0,50,19,102,44,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,34,35,187.96,185.42,190.5,195.58,Orthodox,Switch
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Flyweight,0,Joseph Benavidez,Alex Perez,a,KO/TKO,1,4:19,0,0,48,46,138,94,0,0,0,0,1,2,5,7,0,1,0,0,0,0,,34,26,162.56,167.64,165.1,165.1,Southpaw,Orthodox
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Heavyweight,0,Maurice Greene,Michel Batista,a,SUB,1,2:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32,34,200.66,190.5,208.28,204.0,Orthodox,Southpaw
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Women's Featherweight,0,Julija Stoliarenko,Leah Letson,b,S-DEC,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,26,170.18,170.18,167.64,180.34,Orthodox,Orthodox
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Lightweight,0,Roosevelt Roberts,Darrell Horcher,a,SUB,1,4:50,0,0,0,26,0,62,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,24,31,187.96,177.8,185.42,177.8,Orthodox,Southpaw
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Bantamweight,0,Raoni Barcelos,Chris Gutierrez,a,SUB,2,4:12,0,0,82,0,146,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,,31,27,170.18,175.26,170.18,175.26,Orthodox,Orthodox
UFC 2018-11-30,2018-11-30,"Las Vegas, Nevada, USA",Featherweight,0,Rick Glenn,Kevin Aguilar,b,U-DEC,3,5:00,0,0,63,0,164,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,,29,30,182.88,170.18,177.8,185.42,Southpaw,Orthodox
UFC 2018-12-01,2018-12-01,"Adelaide, South Australia, Australia",Heavyweight,0,Junior Dos Santos,Tai Tuivasa,a,KO/TKO,2,2:30,0,0,59,38,114,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,34,25,193.04,187.96,195.58,190.5,Orthodox,Southpaw
UFC 2018-12-01,2018-12-01,"Adelaide, South Australia, Australia",Light Heavyweight,0,Mauricio Rua,Tyson Pedro,a,KO/TKO,3,0:43,0,0,39,16,78,26,0,0,0,0,1,0,5,2,0,1,0,0,0,0,,37,27,185.42,190.5,193.04,200.66,Orthodox,Orthodox
UFC 2018-12-01,2018-12-01,"Adelaide, South Australia, Australia",Heavyweight,0,Mark Hunt,Justin Willis,b,U-DEC,3,5:00,0,0,27,50,65,85,0,0,0,0,0,1,2,3,0,0,0,0,0,0,,44,31,177.8,185.42,182.88,198.12,Orthodox,Southpaw
UFC 2018-12-01,2018-12-01,"Adelaide, South Australia, Australia",Welterweight,0,Jake Matthews,Anthony Rocco Martin,b,SUB,3,1:19,0,0,31,34,67,87,0,0,0,0,2,1,4,3,1,1,0,0,0,0,,24,28,180.34,182.88,185.42,185.42,Orthodox,Orthodox
UFC 2018-12-01,2018-12-01,"Adelaide, South Australia, Australia",Featherweight,0,Suman Mokhtarian,Sodiq Yusuff,b,KO/TKO,1,2:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26,25,177.8,175.26,170.18,180.34,Orthodox,Orthodox
UFC 2018-12-01,2018-12-01,"Adelaide, South Australia, Australia",Light Heavyweight,0,Jimmy Crute,Paul Craig,a,SUB,3,4:51,0,0,0,20,0,38,0,0,0,0,0,1,0,4,0,1,0,0,0,0,,22,31,187.96,190.5,187.96,193.04,Orthodox,Orthodox
UFC 2018-12-01,2018-12-01,"Adelaide, South Australia, Australia",Flyweight,0,Wilson Reis,Ben Nguyen,a,U-DEC,3,5:00,0,0,22,28,67,63,0,0,0,0,4,0,10,1,0,1,0,0,0,0,,33,30,162.56,165.1,165.1,165.1,Southpaw,Switch
UFC 2018-12-01,2018-12-01,"Adelaide, South Australia, Australia",Welterweight,0,Keita Nakamura,Salim Touahri,a,S-DEC,3,5:00,0,0,30,35,84,74,0,0,0,0,2,0,4,0,0,0,0,0,0,0,,34,29,180.34,177.8,185.42,182.88,Southpaw,Orthodox
UFC 2018-12-01,2018-12-01,"Adelaide, South Australia, Australia",Flyweight,0,Elias Garcia,Kai Kara-France,b,U-DEC,3,5:00,0,0,19,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26,25,165.1,165.1,170.18,175.26,Southpaw,Orthodox
UFC 2018-12-01,2018-12-01,"Adelaide, South Australia, Australia",Lightweight,0,Mizuto Hirota,Christos Giagos,b,U-DEC,3,5:00,0,0,58,17,153,50,0,0,0,0,2,0,4,1,0,0,0,0,0,0,,37,28,170.18,177.8,170.18,180.34,Orthodox,Orthodox
UFC 2018-12-01,2018-12-01,"Adelaide, South Australia, Australia",Lightweight,0,Alex Gorgees,Damir Ismagulov,b,U-DEC,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,27,187.96,177.8,187.96,188.0,Switch,Orthodox
UFC 2018-12-01,2018-12-01,"Adelaide, South Australia, Australia",Welterweight,0,Yushin Okami,Aleksei Kunchenko,b,U-DEC,3,5:00,0,0,25,44,65,157,0,0,0,0,2,1,4,2,0,0,0,0,0,0,,37,34,187.96,172.72,190.5,177.8,Southpaw,Orthodox
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Featherweight,1,Max Holloway,Brian Ortega,a,KO/TKO,4,5:00,0,0,74,36,172,103,0,0,0,0,0,0,1,3,0,1,0,0,0,0,,27,27,180.34,172.72,175.26,175.26,Orthodox,Switch
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Women's Flyweight,1,Valentina Shevchenko,Joanna Jedrzejczyk,a,U-DEC,5,5:00,0,0,54,115,92,271,0,0,0,0,2,0,3,1,0,0,0,0,0,0,,30,31,165.1,167.64,167.64,165.1,Southpaw,Orthodox
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Light Heavyweight,0,Jimi Manuwa,Thiago Santos,b,KO/TKO,2,0:41,0,0,26,32,49,69,0,0,0,0,0,0,3,2,0,0,0,0,0,0,,38,34,185.42,187.96,200.66,193.04,Orthodox,Orthodox
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Welterweight,0,Alex Oliveira,Gunnar Nelson,b,SUB,2,4:17,0,0,26,18,52,29,0,0,0,0,2,1,7,2,1,1,0,0,0,0,,30,30,180.34,180.34,193.04,182.88,Orthodox,Switch
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Featherweight,0,Hakeem Dawodu,Kyle Bochniak,a,S-DEC,3,5:00,0,0,39,38,54,119,0,0,0,0,0,1,0,7,0,0,0,0,0,0,,27,31,172.72,170.18,185.42,177.8,Orthodox,Orthodox
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Women's Strawweight,0,Claudia Gadelha,Nina Ansaroff,b,U-DEC,3,5:00,0,0,48,71,118,150,0,0,0,0,4,0,6,1,1,1,0,0,0,0,,30,33,162.56,165.1,160.02,162.56,Orthodox,Orthodox
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Welterweight,0,Chad Laprise,Dhiego Lima,b,KO/TKO,1,1:37,0,0,45,17,101,33,0,0,0,0,1,1,2,8,0,1,0,0,0,0,,32,29,177.8,187.96,180.34,187.96,Orthodox,Orthodox
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Women's Flyweight,0,Katlyn Chookagian,Jessica Eye,b,S-DEC,3,5:00,0,0,60,48,208,121,0,0,0,0,0,1,0,2,0,1,0,0,0,0,,29,32,175.26,167.64,172.72,167.64,Orthodox,Orthodox
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Middleweight,0,Elias Theodorou,Eryk Anders,a,S-DEC,3,5:00,0,0,54,42,130,78,0,0,0,0,1,2,5,6,0,0,0,0,0,0,,30,31,185.42,185.42,190.5,190.5,Orthodox,Southpaw
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Bantamweight,0,Brad Katona,Matthew Lopez,a,U-DEC,3,5:00,0,0,71,29,113,53,0,0,0,0,2,2,7,3,0,1,0,0,0,0,,26,31,167.64,170.18,162.56,175.26,Orthodox,Southpaw
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Lightweight,0,Diego Ferreira,Kyle Nelson,a,KO/TKO,2,1:23,0,0,28,0,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,33,27,175.26,180.34,187.96,180.34,Orthodox,Switch
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Light Heavyweight,0,Devin Clark,Aleksandar Rakic,b,KO/TKO,1,4:05,0,0,39,75,67,147,0,0,0,0,3,2,6,4,0,0,0,0,0,0,,28,26,182.88,193.04,190.5,198.12,Orthodox,Orthodox
UFC 2018-12-08,2018-12-08,"Toronto, Ontario, Canada",Lightweight,0,Olivier Aubin-Mercier,Gilbert Burns,b,U-DEC,3,5:00,0,0,30,27,55,64,0,0,0,0,2,1,8,3,0,1,0,0,0,0,,29,32,175.26,177.8,177.8,180.34,Southpaw,Orthodox
UFC 2018-12-15,2018-12-15,"Milwaukee, Wisconsin, USA",Lightweight,0,Kevin Lee,Al Iaquinta,b,U-DEC,5,5:00,0,0,45,48,98,108,0,0,0,0,2,1,6,3,1,0,0,0,0,0,,26,31,175.26,177.8,195.58,177.8,Orthodox,Orthodox
UFC 2018-12-15,2018-12-15,"Milwaukee, Wisconsin, USA",Lightweight,0,Edson Barboza,Dan Hooker,a,KO/TKO,3,2:19,0,0,41,34,93,71,0,0,0,0,0,0,2,3,0,0,0,0,0,0,,32,28,180.34,182.88,190.5,190.5,Orthodox,Switch
UFC 2018-12-15,2018-12-15,"Milwaukee, Wisconsin, USA",Bantamweight,0,Rob Font,Sergio Pettis,a,U-DEC,3,5:00,0,0,36,54,83,145,0,0,0,0,1,1,2,3,0,0,0,0,0,0,,31,25,172.72,167.64,180.34,175.26,Orthodox,Orthodox
UFC 2018-12-15,2018-12-15,"Milwaukee, Wisconsin, USA",Lightweight,0,Jim Miller,Charles Oliveira,b,SUB,1,1:15,0,0,30,21,77,42,0,0,0,0,1,1,3,3,1,1,0,0,0,0,,35,29,172.72,177.8,180.34,187.96,Southpaw,Orthodox
UFC 2018-12-15,2018-12-15,"Milwaukee, Wisconsin, USA",Welterweight,0,Zak Ottow,Dwight Grant,a,S-DEC,3,5:00,0,0,30,0,77,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,31,34,180.34,185.42,182.88,193.04,Orthodox,Switch
UFC 2018-12-15,2018-12-15,"Milwaukee, Wisconsin, USA",Lightweight,0,Bobby Green,Drakkar Klose,b,U-DEC,3,5:00,0,0,62,54,130,104,0,0,0,0,1,2,3,3,0,0,0,0,0,0,,32,30,177.8,175.26,180.34,177.8,Orthodox,Orthodox
UFC 2018-12-15,2018-12-15,"Milwaukee, Wisconsin, USA",Lightweight,0,Jared Gordon,Joaquim Silva,b,KO/TKO,3,2:39,0,0,59,35,117,79,0,0,0,0,2,0,6,0,0,0,0,0,0,0,,30,29,175.26,172.72,172.72,175.26,Orthodox,Southpaw
UFC 2018-12-15,2018-12-15,"Milwaukee, Wisconsin, USA",Middleweight,0,Gerald Meerschaert,Jack Hermansson,b,SUB,1,4:25,0,0,24,34,51,65,0,0,0,0,1,1,5,2,1,0,0,0,0,0,,30,30,185.42,185.42,195.58,195.58,Southpaw,Orthodox
UFC 2018-12-15,2018-12-15,"Milwaukee, Wisconsin, USA",Middleweight,0,Trevor Smith,Zak Cummings,b,U-DEC,3,5:00,0,0,42,26,77,78,0,0,0,0,2,1,6,3,1,1,0,0,0,0,,37,34,190.5,182.88,190.5,190.5,Orthodox,Southpaw
UFC 2018-12-15,2018-12-15,"Milwaukee, Wisconsin, USA",Featherweight,0,Dan Ige,Jordan Griffin,a,U-DEC,3,5:00,0,0,30,0,49,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,27,28,170.18,177.8,180.34,182.88,Orthodox,Southpaw
UFC 2018-12-15,2018-12-15,"Milwaukee, Wisconsin, USA",Light Heavyweight,0,Adam Milstead,Mike Rodriguez,b,KO/TKO,1,2:59,0,0,39,40,61,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31,30,190.5,193.04,193.04,208.28,Orthodox,Southpaw
UFC 2018-12-15,2018-12-15,"Milwaukee, Wisconsin, USA",Heavyweight,0,Chris de la Rocha,Juan Adams,b,KO/TKO,3,0:58,0,0,27,0,83,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,,39,26,190.5,195.58,203.2,203.2,Orthodox,Orthodox
UFC 2018-12-29,2018-12-29,"Los Angeles, California, USA",Light Heavyweight,1,Jon Jones,Alexander Gustafsson,a,KO/TKO,3,2:02,0,0,62,46,108,116,0,0,0,0,2,1,3,4,1,0,0,0,0,0,,31,31,193.04,195.58,213.36,200.66,Orthodox,Orthodox
UFC 2018-12-29,2018-12-29,"Los Angeles, California, USA",Women's Featherweight,1,Cris Cyborg,Amanda Nunes,b,,3,,0,0,67,40,108,71,0,0,0,0,1,1,1,4,0,0,0,0,0,0,,33,30,172.72,172.72,172.72,175.26,Orthodox,Orthodox
UFC 2018-12-29,2018-12-29,"Los Angeles, California, USA",Welterweight,0,Carlos Condit,Michael Chiesa,b,SUB,2,0:56,0,0,54,18,143,45,0,0,0,0,0,2,2,4,1,1,0,0,0,0,,34,31,187.96,185.42,190.5,190.5,Orthodox,Southpaw
UFC 2018-12-29,2018-12-29,"Los Angeles, California, USA",Featherweight,0,Chad Mendes,Alexander Volkanovski,b,KO/TKO,2,4:14,0,0,27,76,47,120,0,0,0,0,2,3,7,6,0,1,0,0,0,0,,33,30,167.64,167.64,167.64,180.34,Orthodox,Orthodox
UFC 2018-12-29,2018-12-29,"Los Angeles, California, USA",Women's Featherweight,0,Cat Zingano,Megan Anderson,b,KO/TKO,1,1:01,0,0,30,26,58,59,0,0,0,0,2,0,4,0,1,0,0,0,0,0,,36,28,167.64,182.88,172.72,182.88,Southpaw,Orthodox
UFC 2018-12-29,2018-12-29,"Los Angeles, California, USA",Light Heavyweight,0,Ilir Latifi,Corey Anderson,b,U-DEC,3,5:00,0,0,15,54,34,112,0,0,0,0,1,4,3,8,0,0,0,0,0,0,,35,29,177.8,190.5,185.42,200.66,Orthodox,Orthodox
UFC 2018-12-29,2018-12-29,"Los Angeles, California, USA",Lightweight,0,BJ Penn,Ryan Hall,b,SUB,1,2:46,0,0,37,34,70,73,0,0,0,0,1,0,3,3,0,0,0,0,0,0,,40,33,175.26,177.8,177.8,180.34,Orthodox,Southpaw
UFC 2018-12-29,2018-12-29,"Los Angeles, California, USA",Bantamweight,0,Nathaniel Wood,Andre Ewell,a,SUB,3,4:12,0,0,33,53,97,123,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,25,30,167.64,172.72,175.26,190.5,Orthodox,Southpaw
UFC 2018-12-29,2018-12-29,"Los Angeles, California, USA",Middleweight,0,Uriah Hall,Bevon Lewis,a,KO/TKO,3,1:32,0,0,30,0,56,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,34,27,182.88,190.5,200.66,200.66,Orthodox,Orthodox
UFC 2018-12-29,2018-12-29,"Los Angeles, California, USA",Welterweight,0,Curtis Millender,Siyar Bahadurzada,a,U-DEC,3,5:00,0,0,42,35,101,72,0,0,0,0,0,1,1,2,0,0,0,0,0,0,,31,34,187.96,180.34,193.04,185.42,Orthodox,Orthodox
UFC 2018-12-29,2018-12-29,"Los Angeles, California, USA",Bantamweight,0,Brian Kelleher,Montel Jackson,b,SUB,1,1:40,0,0,47,42,111,95,0,0,0,0,1,2,2,2,0,0,0,0,0,0,,32,26,167.64,177.8,167.64,190.5,Switch,Southpaw
UFC 2018-12-29,2018-12-29,"Los Angeles, California, USA",Bantamweight,0,Douglas Silva de Andrade,Petr Yan,b,KO/TKO,2,5:00,0,0,53,62,153,119,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,33,25,170.18,170.18,172.72,170.18,Orthodox,Switch
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Flyweight,1,Henry Cejudo,TJ Dillashaw,a,KO/TKO,1,0:32,0,0,47,67,109,164,0,0,0,0,2,1,4,4,0,1,0,0,0,0,,31,32,162.56,167.64,162.56,170.18,Orthodox,Orthodox
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Heavyweight,0,Greg Hardy,Allen Crowder,b,DQ,2,2:28,0,0,0,15,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,29,195.58,190.5,203.2,193.04,Orthodox,Orthodox
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Lightweight,0,Gregor Gillespie,Yancy Medeiros,a,KO/TKO,2,4:59,0,0,23,32,45,88,0,0,0,0,3,0,8,1,1,0,0,0,0,0,,32,31,170.18,177.8,180.34,190.5,Orthodox,Orthodox
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Flyweight,0,Joseph Benavidez,Dustin Ortiz,a,U-DEC,3,5:00,0,0,47,36,132,80,0,0,0,0,1,2,5,9,0,0,0,0,0,0,,34,30,162.56,165.1,165.1,165.1,Southpaw,Orthodox
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Light Heavyweight,0,Glover Teixeira,Karl Roberson,a,SUB,1,3:21,0,0,32,18,71,30,0,0,0,0,1,1,4,2,0,1,0,0,0,0,,39,28,187.96,185.42,193.04,187.96,Orthodox,Southpaw
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Women's Flyweight,0,Paige VanZant,Rachael Ostovich,a,SUB,2,1:50,0,0,42,22,90,67,0,0,0,0,1,0,6,1,1,1,0,0,0,0,,24,27,162.56,160.02,165.1,157.48,Orthodox,Orthodox
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Women's Flyweight,0,Joanne Calderwood,Ariane Lipski,a,U-DEC,3,5:00,0,0,58,0,107,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,,33,24,167.64,160.02,165.1,170.18,Orthodox,Orthodox
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Light Heavyweight,0,Alonzo Menifield,Vinicius Moreira,a,KO/TKO,1,3:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31,29,182.88,193.04,193.04,191.77,Orthodox,Orthodox
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Bantamweight,0,Cory Sandhagen,Mario Bautista,a,SUB,1,3:31,0,0,73,0,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,26,25,180.34,175.26,177.8,182.88,Switch,Switch
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Lightweight,0,Dennis Bermudez,Te Edwards,a,U-DEC,3,5:00,0,0,50,5,111,15,0,0,0,0,3,1,7,1,1,0,0,0,0,0,,32,28,167.64,172.72,167.64,182.88,Orthodox,Orthodox
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Welterweight,0,Belal Muhammad,Geoff Neal,b,U-DEC,3,5:00,0,0,60,36,145,72,0,0,0,0,2,0,6,0,0,0,0,0,0,0,,30,28,180.34,180.34,182.88,190.5,Orthodox,Southpaw
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Welterweight,0,Kyle Stewart,Chance Rencountre,b,SUB,1,2:25,0,0,0,16,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,32,187.96,187.96,193.04,190.5,Orthodox,Southpaw
UFC 2019-01-19,2019-01-19,"Brooklyn, New York, USA",Lightweight,0,Alexander Hernandez,Donald Cerrone,b,KO/TKO,2,3:43,0,0,24,42,43,85,0,0,0,0,2,1,10,2,0,0,0,0,0,0,,26,35,175.26,185.42,182.88,185.42,Orthodox,Orthodox
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Flyweight,0,Magomed Bibulatov,Rogerio Bontorin,b,S-DEC,3,5:00,0,0,28,0,60,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,,30,26,165.1,167.64,165.1,170.18,Orthodox,Orthodox
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Bantamweight,0,Ricardo Ramos,Said Nurmagomedov,b,KO/TKO,1,2:28,0,0,47,65,108,114,0,0,0,0,1,1,4,11,1,0,0,0,0,0,,23,26,175.26,172.72,182.88,177.8,Orthodox,Orthodox
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Featherweight,0,Geraldo de Freitas,Felipe Colares,a,U-DEC,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,24,175.26,175.26,182.88,175.26,Orthodox,Orthodox
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Heavyweight,0,Junior Albini,Jairzinho Rozenstruik,b,KO/TKO,2,0:54,0,0,26,0,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,27,30,190.5,193.04,187.96,198.12,Orthodox,Orthodox
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Welterweight,0,Thiago Alves,Max Griffin,a,S-DEC,3,5:00,0,0,40,40,88,93,0,0,0,0,1,0,2,2,0,0,0,0,0,0,,35,33,175.26,180.34,177.8,193.04,Orthodox,Orthodox
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Women's Flyweight,0,Mara Romero Borella,Taila Santos,a,S-DEC,3,5:00,0,0,41,0,85,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,32,25,167.64,165.1,175.26,172.72,Orthodox,Orthodox
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Middleweight,0,Markus Perez,Anthony Hernandez,a,SUB,2,1:07,0,0,29,0,45,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,,30,25,185.42,182.88,185.42,190.5,Orthodox,Orthodox
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Women's Strawweight,0,Livinha Souza,Sarah Frota,a,S-DEC,3,5:00,0,0,10,0,18,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,27,31,165.1,167.64,160.02,175.26,Orthodox,Southpaw
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Light Heavyweight,0,Johnny Walker,Justin Ledet,a,KO/TKO,1,0:15,0,0,10,41,11,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,26,30,195.58,193.04,208.28,203.2,Orthodox,Orthodox
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Welterweight,0,Demian Maia,Lyman Good,a,SUB,1,2:38,0,0,23,48,43,91,0,0,0,0,2,0,6,1,1,0,0,0,0,0,,41,33,185.42,182.88,182.88,187.96,Southpaw,Orthodox
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Featherweight,0,Jose Aldo,Renato Moicano,a,KO/TKO,2,0:44,0,0,57,67,133,149,0,0,0,0,1,1,5,2,0,0,0,0,0,0,,32,29,170.18,180.34,177.8,182.88,Orthodox,Orthodox
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Bantamweight,0,Raphael Assuncao,Marlon Moraes,b,SUB,1,3:17,0,0,47,26,113,54,0,0,0,0,1,0,4,2,0,0,0,0,0,0,,36,30,165.1,167.64,167.64,170.18,Orthodox,Orthodox
UFC 2019-02-02,2019-02-02,"Fortaleza, Ceara, Brazil",Lightweight,0,Charles Oliveira,David Teymur,a,SUB,2,0:55,0,0,20,55,42,124,0,0,0,0,1,1,3,2,1,0,0,0,0,0,,29,29,177.8,175.26,187.96,185.42,Orthodox,Southpaw
UFC 2019-02-09,2019-02-09,"Melbourne, Victoria, Australia",Middleweight,0,Israel Adesanya,Anderson Silva,a,U-DEC,3,5:00,0,0,60,34,107,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,29,43,193.04,187.96,203.2,195.58,Switch,Southpaw
UFC 2019-02-09,2019-02-09,"Melbourne, Victoria, Australia",Lightweight,0,Lando Vannata,Marcos Mariano,a,SUB,1,4:55,0,0,58,0,144,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,26,32,175.26,185.42,180.34,193.04,Orthodox,Switch
UFC 2019-02-09,2019-02-09,"Melbourne, Victoria, Australia",Bantamweight,0,Rani Yahya,Ricky Simon,b,U-DEC,3,5:00,0,0,18,30,39,74,0,0,0,0,2,4,6,14,1,0,0,0,0,0,,34,26,167.64,167.64,170.18,175.26,Orthodox,Orthodox
UFC 2019-02-09,2019-02-09,"Melbourne, Victoria, Australia",Women's Flyweight,0,Montana De La Rosa,Nadia Kassem,a,SUB,2,2:37,0,0,31,52,86,106,0,0,0,0,0,0,0,0,1,6,0,0,0,0,,23,23,170.18,165.1,172.72,167.64,Orthodox,Southpaw
